"date","TEAM","RANK_RATE","WIN","LOSE","DRAW","WRA","AB_RATE","HIT","HR","SB","RUN","R","ER","ERR","HRA","LRA","BRA","ERA","CONTINUE_GAME","H2","H3","BB","HP","SF"
"20180904","HT","0.1667","0.4205","0.4773","0.1023","0.46799999475479126","4.0274","10.3523","0.7955","0.8523","5.7614","6.3409","5.4659","0.9318","0.295","0.437","0.361","5.65","2","1.8977","0.3409","3.3182","0.5455","0.4091"
"20180905","HT","0.3333","0.4270","0.4719","0.1011","0.4749999940395355","4.0245","10.3483","0.7865","0.8427","5.7640","6.3034","5.4270","0.9438","0.295","0.436","0.361","5.61","3","1.9101","0.3371","3.2921","0.5393","0.4045"
"20180906","HT","0.3333","0.4222","0.4667","0.1111","0.4749999940395355","4.0191","10.3111","0.7778","0.8444","5.7444","6.2778","5.4111","0.9333","0.295","0.434","0.361","5.59","3","1.9000","0.3333","3.3556","0.5333","0.4000"
"20180907","HT","0.3333","0.4176","0.4725","0.1099","0.4690000116825104","4.0189","10.3187","0.7692","0.8462","5.7253","6.4945","5.6264","0.9451","0.295","0.434","0.361","5.81","-1","1.8791","0.3407","3.3297","0.5385","0.3956"
"20180908","HT","0.3333","0.4239","0.4674","0.1087","0.47600001096725464","4.0125","10.3043","0.7826","0.8478","5.7174","6.4674","5.6087","0.9457","0.295","0.434","0.361","5.79","1","1.8587","0.3370","3.3478","0.5326","0.4022"
"20180909","HT","0.3333","0.4239","0.4674","0.1087","0.47600001096725464","4.0125","10.3043","0.7826","0.8478","5.7174","6.4674","5.6087","0.9457","0.295","0.434","0.361","5.79","1","1.8587","0.3370","3.3478","0.5326","0.4022"
"20180910","HT","0.3333","0.4239","0.4674","0.1087","0.47600001096725464","4.0125","10.3043","0.7826","0.8478","5.7174","6.4674","5.6087","0.9457","0.295","0.434","0.361","5.79","1","1.8587","0.3370","3.3478","0.5326","0.4022"
"20180911","HT","0.3333","0.4301","0.4624","0.1075","0.4819999933242798","4.0136","10.3118","0.7957","0.8602","5.7527","6.4086","5.5591","0.9462","0.295","0.435","0.362","5.74","2","1.8495","0.3333","3.3656","0.5269","0.3978"
"20180912","HT","0.3333","0.4362","0.4574","0.1064","0.4880000054836273","4.0146","10.3404","0.7872","0.8617","5.7872","6.3617","5.5213","0.9681","0.295","0.436","0.361","5.7","3","1.8511","0.3511","3.3511","0.5213","0.4362"
"20180403","OB","0.3333","0.0000","1.0000","0.0000","0","4.7500","11.0000","5.0000","3.0000","11.0000","12.0000","12.0000","1.0000","0.289","0.737","0.333","13.5","-1","2.0000","0.0000","2.0000","1.0000","1.0000"
"20180404","OB","0.5000","0.5000","0.5000","0.0000","0.5","4.2353","9.5000","3.0000","2.5000","12.0000","9.5000","8.5000","1.5000","0.264","0.597","0.375","9","1","2.0000","0.5000","6.0000","1.0000","1.0000"
"20180406","OB","0.5000","0.5000","0.5000","0.0000","0.5","4.2353","9.5000","3.0000","2.5000","12.0000","9.5000","8.5000","1.5000","0.264","0.597","0.375","9","1","2.0000","0.5000","6.0000","1.0000","1.0000"
"20180407","OB","0.5000","0.3333","0.3333","0.3333","0.5","4.1154","9.3333","2.3333","2.0000","9.0000","7.3333","6.6667","1.3333","0.262","0.533","0.357","6.92","1","2.0000","0.3333","5.0000","0.6667","0.6667"
"20180408","OB","0.3333","0.2500","0.5000","0.2500","0.333000004291534","3.9714","9.0000","1.7500","2.2500","7.2500","6.2500","5.5000","1.5000","0.259","0.482","0.348","5.66","-1","2.0000","0.2500","4.5000","0.5000","0.5000"
"20180410","OB","0.3333","0.2000","0.6000","0.2000","0.25","3.9773","8.8000","1.8000","2.0000","6.6000","6.8000","5.8000","1.6000","0.251","0.463","0.332","5.93","-2","1.6000","0.2000","4.0000","0.4000","0.4000"
"20180411","OB","0.3333","0.3333","0.5000","0.1667","0.400000005960464","3.9245","9.1667","1.6667","1.6667","6.5000","6.3333","5.3333","1.8333","0.264","0.481","0.346","5.43","1","1.8333","0.3333","3.8333","0.6667","0.3333"
"20180412","OB","0.3333","0.2857","0.5714","0.1429","0.333000004291534","3.9516","9.2857","1.4286","1.4286","6.0000","6.2857","5.1429","2.0000","0.265","0.461","0.343","5.23","-1","1.7143","0.4286","3.7143","0.5714","0.2857"
"20180413","OB","0.1667","0.2500","0.6250","0.1250","0.28600001335144","3.9714","9.0000","1.3750","1.6250","5.3750","6.0000","5.0000","1.8750","0.259","0.442","0.333","5.14","-2","1.5000","0.3750","3.5000","0.5000","0.2500"
"20180415","OB","0.0000","0.2222","0.5556","0.2222","0.28600001335144","3.8987","8.5556","1.2222","1.7778","5.1111","5.6667","4.5556","2.0000","0.25","0.419","0.334","4.67","-2","1.4444","0.3333","4.0000","0.4444","0.2222"
"20180417","OB","0.0000","0.2000","0.6000","0.2000","0.25","3.8523","8.0000","1.1000","1.9000","5.0000","6.2000","5.2000","2.1000","0.236","0.389","0.324","5.32","-3","1.3000","0.3000","4.1000","0.4000","0.2000"
"20180418","OB","0.0000","0.1818","0.6364","0.1818","0.222000002861023","3.8557","8.0909","1.0000","1.7273","4.9091","6.0909","4.9091","2.0000","0.238","0.385","0.323","5.01","-4","1.4545","0.2727","4.0000","0.3636","0.1818"
"20180419","OB","0.0000","0.2500","0.5833","0.1667","0.300000011920929","3.8774","8.4167","1.0000","1.9167","5.3333","6.0833","4.9167","1.9167","0.246","0.397","0.332","5.01","1","1.6667","0.2500","4.0833","0.4167","0.1667"
"20180420","OB","0.0000","0.3077","0.5385","0.1538","0.363999992609024","3.9739","9.5385","1.2308","2.0000","6.3077","6.7692","5.6923","1.8462","0.271","0.446","0.355","5.79","2","1.8462","0.3077","4.2308","0.4615","0.2308"
"20180421","OB","0.0000","0.2857","0.5714","0.1429","0.333000004291534","4.0081","9.6429","1.2857","1.8571","6.2857","7.6429","6.1429","2.0714","0.274","0.454","0.36","6.29","-1","1.9286","0.2857","4.3571","0.5000","0.2143"
"20180422","OB","0.0000","0.2667","0.5333","0.2000","0.333000004291534","3.9924","9.6000","1.2667","1.8667","6.1333","7.4000","6.0000","2.0667","0.273","0.45","0.358","6.14","-1","1.8667","0.2667","4.2667","0.5333","0.2667"
"20180424","OB","0.0000","0.2667","0.5333","0.2000","0.333000004291534","3.9924","9.6000","1.2667","1.8667","6.1333","7.4000","6.0000","2.0667","0.273","0.45","0.358","6.14","-1","1.8667","0.2667","4.2667","0.5333","0.2667"
"20180425","OB","0.0000","0.3125","0.5000","0.1875","0.384999990463257","4.0000","9.7500","1.1875","1.8125","6.0000","7.0000","5.6875","1.9375","0.277","0.45","0.361","5.81","1","1.8125","0.3750","4.3125","0.5000","0.3125"
"20180426","OB","0.1667","0.3529","0.4706","0.1765","0.428999990224838","4.0533","10.1176","1.1765","1.8235","6.1765","6.7647","5.5294","1.8235","0.283","0.461","0.364","5.64","2","1.8824","0.4706","4.2353","0.4706","0.2941"
"20180427","OB","0.1667","0.3333","0.5000","0.1667","0.400000005960464","4.0503","10.0556","1.1111","1.7222","5.8889","7.0556","5.7222","1.8889","0.281","0.453","0.359","5.83","-1","1.9444","0.4444","4.0556","0.4444","0.2778"
"20180428","OB","0.1667","0.3684","0.4737","0.1579","0.437999993562698","4.0298","10.0526","1.1579","1.7895","5.8947","6.9474","5.6842","1.7895","0.282","0.458","0.361","5.79","1","1.9474","0.4211","4.1053","0.4211","0.2632"
"20180429","OB","0.1667","0.3500","0.4500","0.2000","0.437999993562698","4.0395","10.1000","1.1500","1.7500","5.9000","6.9000","5.7000","1.7000","0.283","0.459","0.362","5.8","1","2.0500","0.4000","4.1500","0.4500","0.2500"
"20180501","OB","0.0000","0.3333","0.4762","0.1905","0.412000000476837","4.0432","10.0476","1.0952","1.6667","5.8571","6.9048","5.7619","1.6667","0.282","0.451","0.363","5.89","-1","1.9524","0.3810","4.0952","0.5714","0.2381"
"20180502","OB","0.0000","0.3333","0.4762","0.1905","0.412000000476837","4.0432","10.0476","1.0952","1.6667","5.8571","6.9048","5.7619","1.6667","0.282","0.451","0.363","5.89","-1","1.9524","0.3810","4.0952","0.5714","0.2381"
"20180503","OB","0.1667","0.3333","0.4762","0.1905","0.412000000476837","4.0432","10.0476","1.0952","1.6667","5.8571","6.9048","5.7619","1.6667","0.282","0.451","0.363","5.89","-1","1.9524","0.3810","4.0952","0.5714","0.2381"
"20180504","OB","0.0000","0.3333","0.4762","0.1905","0.412000000476837","4.0432","10.0476","1.0952","1.6667","5.8571","6.9048","5.7619","1.6667","0.282","0.451","0.363","5.89","-1","1.9524","0.3810","4.0952","0.5714","0.2381"
"20180505","OB","0.0000","0.3182","0.5000","0.1818","0.388999998569489","4.0363","9.8182","1.0455","1.7273","5.6364","6.7273","5.6364","1.6364","0.277","0.44","0.363","5.78","-2","1.9091","0.3636","4.2273","0.6364","0.2273"
"20180508","OB","0.0000","0.3043","0.5217","0.1739","0.368000000715256","4.0198","9.6957","1.0000","1.6957","5.5217","6.8261","5.7826","1.5652","0.275","0.432","0.361","5.93","-3","1.8696","0.3478","4.3043","0.6087","0.2174"
"20180509","OB","0.0000","0.2917","0.5417","0.1667","0.349999994039536","4.0047","9.8333","1.0000","1.6667","5.5417","6.8333","5.8333","1.5833","0.279","0.441","0.364","5.97","-4","1.9583","0.3750","4.2500","0.5833","0.2500"
"20180510","OB","0.0000","0.2800","0.5600","0.1600","0.333000004291534","3.9864","9.6800","1.0400","1.6000","5.4400","6.7200","5.7600","1.5600","0.276","0.44","0.36","5.89","-5","1.9200","0.3600","4.1600","0.5600","0.2400"
"20180511","OB","0.0000","0.2692","0.5769","0.1538","0.317999988794327","3.9738","9.5769","1.0385","1.6154","5.4231","6.7692","5.8462","1.5385","0.274","0.436","0.356","5.97","-6","1.8846","0.3462","4.0385","0.5385","0.2308"
"20180513","OB","0.0000","0.2963","0.5556","0.1481","0.34799998998642","3.9244","9.2963","1.0370","1.6296","5.2963","6.5185","5.6296","1.5556","0.269","0.43","0.352","5.75","1","1.8148","0.3333","4.0370","0.5556","0.2222"
"20180515","OB","0.0000","0.2857","0.5714","0.1429","0.333000004291534","3.9472","9.3571","1.0357","1.5714","5.2857","6.5714","5.6786","1.5357","0.27","0.429","0.352","5.82","-1","1.7857","0.3214","3.9643","0.5357","0.2143"
"20180516","OB","0.0000","0.2857","0.5714","0.1429","0.333000004291534","3.9472","9.3571","1.0357","1.5714","5.2857","6.5714","5.6786","1.5357","0.27","0.429","0.352","5.82","-1","1.7857","0.3214","3.9643","0.5357","0.2143"
"20180517","OB","0.0000","0.3103","0.5517","0.1379","0.360000014305115","3.9333","9.2759","1.0000","1.5172","5.2414","6.4138","5.5517","1.5172","0.268","0.425","0.351","5.68","1","1.7931","0.3103","3.9655","0.5517","0.2414"
"20180518","OB","0.0000","0.3103","0.5517","0.1379","0.360000014305115","3.9333","9.2759","1.0000","1.5172","5.2414","6.4138","5.5517","1.5172","0.268","0.425","0.351","5.68","1","1.7931","0.3103","3.9655","0.5517","0.2414"
"20180519","OB","0.0000","0.3000","0.5667","0.1333","0.345999985933304","3.9163","9.0667","0.9667","1.5000","5.1000","6.2667","5.4333","1.5000","0.264","0.417","0.351","5.58","-1","1.7333","0.3000","4.1667","0.5333","0.2333"
"20180520","OB","0.0000","0.3226","0.5484","0.1290","0.370000004768372","3.9412","9.3871","0.9677","1.4516","5.3871","6.2903","5.4839","1.4516","0.271","0.427","0.356","5.63","1","1.8387","0.3226","4.1935","0.5161","0.2581"
"20180522","OB","0.0000","0.3125","0.5625","0.1250","0.35699999332428","3.9395","9.4375","1.0313","1.4375","5.5000","6.5000","5.6250","1.5000","0.273","0.436","0.36","5.77","-1","1.8750","0.3438","4.3438","0.5313","0.3125"
"20180523","OB","0.0000","0.3030","0.5758","0.1212","0.344999998807907","3.9310","9.2727","1.0303","1.4545","5.4242","6.4242","5.5758","1.4545","0.268","0.431","0.356","5.71","-2","1.8485","0.3333","4.3636","0.5152","0.3030"
"20180524","OB","0.0000","0.3235","0.5588","0.1176","0.367000013589859","3.9030","9.2059","1.0294","1.5294","5.4118","6.3529","5.5294","1.4706","0.268","0.43","0.358","5.66","1","1.8235","0.3235","4.4118","0.5588","0.2941"
"20180525","OB","0.0000","0.3143","0.5714","0.1143","0.354999989271164","3.8971","9.1143","1.0000","1.5714","5.3714","6.3143","5.5143","1.4571","0.266","0.425","0.357","5.65","-1","1.8000","0.3143","4.4571","0.5429","0.2857"
"20180526","OB","0.0000","0.3056","0.5556","0.1389","0.354999989271164","3.8874","9.0556","0.9722","1.5833","5.3056","6.2222","5.4167","1.4722","0.265","0.42","0.355","5.54","-1","1.7778","0.3056","4.3889","0.5278","0.2778"
"20180527","OB","0.0000","0.2973","0.5676","0.1351","0.34400001168251","3.8809","8.9730","0.9459","1.5405","5.2162","6.1622","5.3243","1.5135","0.263","0.415","0.353","5.46","-2","1.7297","0.2973","4.3784","0.5135","0.3243"
"20180529","OB","0.0000","0.2895","0.5789","0.1316","0.333000004291534","3.8691","8.8947","0.9211","1.5526","5.1053","6.2105","5.3684","1.5526","0.262","0.411","0.351","5.5","-3","1.7105","0.2895","4.3421","0.5263","0.3158"
"20180530","OB","0.0000","0.2895","0.5789","0.1316","0.333000004291534","3.8691","8.8947","0.9211","1.5526","5.1053","6.2105","5.3684","1.5526","0.262","0.411","0.351","5.5","-3","1.7105","0.2895","4.3421","0.5263","0.3158"
"20180531","OB","0.0000","0.3077","0.5641","0.1282","0.352999985218048","3.8551","8.8205","0.8974","1.5641","5.1282","6.0513","5.2308","1.5128","0.26","0.408","0.351","5.36","1","1.7436","0.2821","4.3590","0.5385","0.3077"
"20180601","OB","0.0000","0.3000","0.5750","0.1250","0.342999994754791","3.8531","8.7500","0.9250","1.5500","5.1000","6.0750","5.2750","1.5000","0.258","0.408","0.347","5.4","-1","1.7000","0.3000","4.2500","0.5250","0.3000"
"20180602","OB","0.0000","0.2927","0.5610","0.1463","0.342999994754791","3.8401","8.6829","0.9024","1.5854","5.0488","6.0000","5.2195","1.4878","0.257","0.406","0.345","5.34","-1","1.7317","0.2927","4.2195","0.5122","0.3415"
"20180603","OB","0.0000","0.3095","0.5476","0.1429","0.361000001430511","3.8305","8.6905","0.8810","1.5952","5.0476","5.8810","5.1190","1.4762","0.258","0.405","0.346","5.23","1","1.7381","0.2857","4.2143","0.5000","0.3571"
"20180605","OB","0.0000","0.3256","0.5349","0.1395","0.377999991178513","3.8424","8.7907","0.8837","1.6512","5.1395","5.8837","5.1395","1.4651","0.26","0.409","0.347","5.25","2","1.8372","0.2791","4.2093","0.4884","0.3721"
"20180606","OB","0.0000","0.3182","0.5455","0.1364","0.368000000715256","3.8586","8.8182","0.9091","1.6136","5.2045","6.0000","5.2727","1.4318","0.26","0.412","0.348","5.4","-1","1.8864","0.2727","4.2500","0.5000","0.3636"
"20180607","OB","0.0000","0.3111","0.5556","0.1333","0.358999997377396","3.8691","8.8444","0.8889","1.6222","5.1333","6.0000","5.2667","1.4444","0.261","0.411","0.347","5.4","-2","1.8889","0.2667","4.2000","0.4889","0.3556"
"20180608","OB","0.0000","0.3261","0.5435","0.1304","0.375","3.8794","8.9130","0.9130","1.6087","5.2174","5.8913","5.1522","1.4783","0.262","0.415","0.347","5.28","1","1.9565","0.2609","4.1522","0.5000","0.3913"
"20180609","OB","0.0000","0.3191","0.5532","0.1277","0.36599999666214","3.8891","8.9149","0.8936","1.6383","5.1489","5.8298","5.1064","1.4468","0.262","0.413","0.346","5.25","-1","1.9787","0.2553","4.1064","0.4894","0.3830"
"20180610","OB","0.0000","0.3125","0.5625","0.1250","0.35699999332428","3.8888","8.8333","0.9167","1.6042","5.1250","5.8750","5.1458","1.4375","0.26","0.413","0.343","5.3","-2","1.9583","0.2500","4.0417","0.4792","0.3750"
"20180612","OB","0.0000","0.3125","0.5625","0.1250","0.35699999332428","3.8888","8.8333","0.9167","1.6042","5.1250","5.8750","5.1458","1.4375","0.26","0.413","0.343","5.3","-2","1.9583","0.2500","4.0417","0.4792","0.3750"
"20180613","OB","0.0000","0.3125","0.5625","0.1250","0.35699999332428","3.8888","8.8333","0.9167","1.6042","5.1250","5.8750","5.1458","1.4375","0.26","0.413","0.343","5.3","-2","1.9583","0.2500","4.0417","0.4792","0.3750"
"20180614","OB","0.0000","0.3125","0.5625","0.1250","0.35699999332428","3.8888","8.8333","0.9167","1.6042","5.1250","5.8750","5.1458","1.4375","0.26","0.413","0.343","5.3","-2","1.9583","0.2500","4.0417","0.4792","0.3750"
"20180615","OB","0.0000","0.3265","0.5510","0.1224","0.372000008821487","3.8795","8.8571","0.9184","1.6122","5.1224","5.7755","5.0612","1.4082","0.261","0.414","0.345","5.21","1","1.9592","0.2449","4.0612","0.4898","0.3673"
"20180616","OB","0.0000","0.3200","0.5600","0.1200","0.363999992609024","3.8705","8.8200","0.9000","1.6000","5.0200","5.7600","5.0600","1.4000","0.26","0.412","0.344","5.2","-1","1.9600","0.2400","4.0400","0.4800","0.3600"
"20180617","OB","0.0000","0.3333","0.5490","0.1176","0.377999991178513","3.8619","8.7843","0.9020","1.5686","5.0392","5.7255","5.0392","1.3725","0.26","0.411","0.343","5.18","1","1.9412","0.2353","4.0196","0.4706","0.3529"
"20180619","OB","0.0000","0.3462","0.5385","0.1154","0.39100000262260437","3.8713","8.8846","0.8846","1.6154","5.0577","5.6154","4.9423","1.3462","0.262","0.412","0.345","5.08","2","1.9808","0.2308","4.0000","0.4615","0.3462"
"20180620","OB","0.0000","0.3396","0.5472","0.1132","0.382999986410141","3.8843","8.9057","0.8868","1.6604","5.0566","5.7170","5.0566","1.3208","0.262","0.412","0.345","5.2","-1","1.9434","0.2453","4.0377","0.4528","0.3585"
"20180621","OB","0.0000","0.3333","0.5556","0.1111","0.375","3.8820","8.8333","0.8704","1.6296","4.9630","5.7593","5.1111","1.3333","0.261","0.409","0.343","5.27","-2","1.9259","0.2407","3.9630","0.4630","0.3519"
"20180622","OB","0.0000","0.3455","0.5455","0.1091","0.3880000114440918","3.8675","8.7818","0.8545","1.6000","4.9091","5.6727","5.0364","1.3091","0.26","0.406","0.341","5.19","1","1.9091","0.2364","3.9091","0.4545","0.3455"
"20180623","OB","0.0000","0.3571","0.5357","0.1071","0.4000000059604645","3.8659","8.8214","0.8393","1.6250","4.8750","5.6071","4.9821","1.2857","0.261","0.405","0.341","5.13","2","1.8929","0.2321","3.8571","0.4464","0.3393"
"20180624","OB","0.0000","0.3684","0.5263","0.1053","0.41200000047683716","3.8683","8.8947","0.8421","1.5965","4.9123","5.5439","4.9298","1.2632","0.263","0.408","0.342","5.07","3","1.8947","0.2456","3.8246","0.4386","0.3333"
"20180626","OB","0.0000","0.3684","0.5263","0.1053","0.41200000047683716","3.8683","8.8947","0.8421","1.5965","4.9123","5.5439","4.9298","1.2632","0.263","0.408","0.342","5.07","3","1.8947","0.2456","3.8246","0.4386","0.3333"
"20180627","OB","0.0000","0.3621","0.5345","0.1034","0.40400001406669617","3.8687","8.8793","0.8448","1.5862","4.9138","5.5517","4.9310","1.2759","0.262","0.408","0.342","5.07","-1","1.9138","0.2414","3.8276","0.4310","0.3276"
"20180628","OB","0.0000","0.3729","0.5254","0.1017","0.41499999165534973","3.8758","8.8475","0.8475","1.5763","4.9661","5.4915","4.8814","1.2542","0.263","0.41","0.342","5.06","1","1.8983","0.2542","3.8305","0.4237","0.3220"
"20180629","OB","0.0000","0.3667","0.5333","0.1000","0.40700000524520874","3.8931","8.9167","0.9333","1.5500","5.0167","5.6333","5.0333","1.2333","0.264","0.418","0.343","5.22","-1","1.9167","0.2500","3.8000","0.4167","0.3167"
"20180630","OB","0.0000","0.3770","0.5246","0.0984","0.4180000126361847","3.8987","8.9836","0.9508","1.5246","5.1803","5.5410","4.9508","1.2459","0.265","0.421","0.345","5.13","1","1.9180","0.2459","3.8525","0.4426","0.3279"
"20180701","OB","0.0000","0.3770","0.5246","0.0984","0.4180000126361847","3.8987","8.9836","0.9508","1.5246","5.1803","5.5410","4.9508","1.2459","0.265","0.421","0.345","5.13","1","1.9180","0.2459","3.8525","0.4426","0.3279"
"20180703","OB","0.0000","0.3871","0.5161","0.0968","0.42899999022483826","3.9078","9.0806","0.9516","1.5484","5.1935","5.4677","4.8871","1.2258","0.267","0.424","0.346","5.06","2","1.9355","0.2581","3.8387","0.4355","0.3226"
"20180704","OB","0.0000","0.3810","0.5079","0.1111","0.42899999022483826","3.9057","9.0317","0.9365","1.5556","5.1587","5.4286","4.8413","1.2222","0.266","0.42","0.345","5.01","2","1.9206","0.2540","3.8095","0.4286","0.3175"
"20180705","OB","0.0000","0.3750","0.5156","0.1094","0.42100000381469727","3.9142","9.0469","0.9219","1.5313","5.1406","5.4688","4.8906","1.2031","0.266","0.419","0.345","5.07","-1","1.9375","0.2500","3.7813","0.4531","0.3125"
"20180706","OB","0.0000","0.3846","0.5077","0.1077","0.4309999942779541","3.9085","9.0615","0.9538","1.5077","5.2308","5.4923","4.9231","1.2000","0.267","0.422","0.346","5.1","1","1.9077","0.2462","3.8462","0.4462","0.3231"
